140	-157	-196
140	-155	-194
140	-155	-195
140	-155	-195
140	-155	-194
140	-154	-194
140	-156	-195
140	-155	-195
140	-154	-192
140	-154	-196
141	-156	-192
141	-154	-192
141	-158	-192
140	-155	-194
140	-156	-194
140	-156	-192
140	-157	-194
140	-156	-194
140	-157	-196
140	-156	-194
141	-154	-195
141	-155	-197
141	-156	-194
141	-156	-196
141	-156	-196
141	-157	-194
141	-157	-194
141	-154	-192
141	-155	-193
141	-156	-195
141	-156	-195
141	-156	-194
142	-160	-195
142	-157	-196
141	-156	-191
141	-157	-195
141	-154	-194
141	-156	-194
141	-154	-192
141	-155	-195
141	-154	-195
141	-158	-195
141	-156	-192
141	-158	-196
140	-156	-194
140	-156	-195
141	-159	-197
141	-160	-194
141	-156	-196
141	-158	-192
140	-156	-195
141	-157	-195
141	-158	-195
141	-156	-194
141	-158	-196
141	-157	-192
141	-156	-197
141	-154	-194
142	-157	-196
142	-157	-194
142	-159	-194
142	-158	-192
142	-157	-193
142	-159	-192
141	-158	-193
141	-158	-194
141	-157	-192
140	-158	-191
140	-157	-189
140	-159	-192
140	-156	-191
140	-156	-192
140	-156	-192
141	-157	-192
141	-156	-192
142	-159	-190
141	-160	-193
141	-159	-191
142	-156	-194
142	-158	-193
141	-158	-190
141	-158	-189
141	-156	-190
141	-158	-193
141	-159	-190
141	-158	-188
141	-157	-190
142	-156	-190
142	-155	-188
142	-156	-191
141	-156	-192
142	-156	-189
141	-159	-190
141	-156	-189
141	-156	-188
141	-160	-192
141	-157	-191
141	-157	-194
141	-158	-194
141	-155	-191
141	-158	-192
141	-158	-191
141	-158	-190
141	-159	-193
140	-160	-195
140	-158	-194
140	-160	-191
141	-158	-195
141	-158	-191
141	-159	-194
141	-160	-192
141	-159	-192
141	-156	-195
141	-157	-193
141	-157	-194
141	-158	-195
141	-160	-195
141	-158	-192
141	-158	-192
141	-158	-195
141	-156	-195
141	-160	-193
142	-158	-194
142	-158	-191
142	-156	-191
142	-158	-192
141	-159	-192
141	-158	-194
141	-159	-193
141	-158	-191
141	-158	-195
141	-156	-193
141	-158	-192
141	-156	-194
141	-159	-192
141	-158	-192
141	-156	-192
141	-156	-190
141	-158	-191
141	-155	-191
141	-154	-192
141	-154	-192
141	-157	-190
141	-155	-190
141	-157	-193
141	-156	-192
141	-157	-193
141	-156	-191
141	-156	-191
141	-159	-191
141	-156	-191
141	-157	-192
141	-157	-192
141	-154	-192
141	-157	-192
141	-155	-192
141	-154	-193
141	-157	-190
141	-156	-191
141	-156	-192
141	-155	-190
141	-156	-191
141	-157	-189
141	-153	-191
141	-156	-191
142	-159	-192
142	-154	-190
141	-155	-189
141	-156	-192
141	-154	-190
141	-152	-190
141	-154	-188
141	-157	-190
141	-155	-191
141	-155	-191
142	-156	-188
142	-156	-191
142	-155	-188
142	-158	-190
141	-158	-191
141	-154	-190
141	-154	-188
141	-157	-191
141	-159	-191
141	-155	-188
141	-156	-190
141	-155	-191
140	-157	-190
141	-152	-188
141	-157	-188
140	-156	-188
140	-157	-189
140	-157	-190
140	-157	-189
141	-156	-187
141	-154	-189
141	-155	-190
141	-156	-190
141	-156	-189
141	-156	-188
141	-158	-190
141	-153	-188
141	-156	-190
141	-155	-189
141	-157	-190
141	-157	-190
141	-154	-189
141	-156	-189
141	-155	-190
141	-157	-190
141	-155	-189
141	-156	-189
141	-158	-190
141	-156	-188
141	-155	-189
141	-160	-188
141	-154	-189
140	-155	-189
141	-156	-191
141	-152	-189
141	-157	-190
141	-156	-190
140	-156	-187
140	-158	-190
140	-156	-191
141	-158	-190
141	-156	-192
141	-157	-189
141	-154	-190
142	-157	-190
141	-157	-192
141	-157	-191
141	-156	-190
141	-158	-190
141	-156	-191
141	-156	-192
141	-157	-190
141	-156	-190
141	-157	-190
141	-154	-190
141	-155	-189
141	-156	-191
141	-158	-189
141	-155	-192
141	-156	-194
141	-155	-192
141	-157	-192
141	-154	-192
141	-155	-190
141	-156	-189
141	-154	-190
141	-155	-190
141	-154	-192
141	-155	-191
141	-157	-189
141	-156	-192
141	-155	-191
141	-158	-191
141	-156	-192
141	-155	-196
141	-156	-194
141	-154	-194
141	-155	-192
141	-158	-194
141	-157	-196
141	-157	-194
141	-156	-194
141	-155	-195
140	-154	-194
140	-157	-194
140	-154	-194
140	-156	-195
140	-158	-197
140	-156	-195
140	-156	-193
140	-154	-194
140	-154	-193
140	-158	-196
140	-159	-194
140	-156	-193
140	-156	-194
139	-157	-192
140	-156	-197
140	-159	-194
140	-158	-194
140	-158	-195
141	-155	-194
141	-158	-195
141	-154	-192
141	-156	-192
141	-156	-191
141	-154	-194
141	-158	-194
141	-156	-193
141	-156	-192
140	-156	-193
141	-155	-192
141	-156	-191
141	-155	-192
141	-156	-195
141	-154	-195
141	-156	-192
141	-156	-195
141	-158	-192
141	-156	-193
141	-157	-192
141	-155	-192
140	-153	-194
141	-154	-192
141	-154	-192
141	-155	-194
140	-152	-195
140	-154	-194
140	-157	-194
140	-154	-195
140	-156	-193
140	-154	-196
140	-156	-194
140	-155	-194
140	-155	-195
140	-156	-197
140	-154	-193
141	-158	-194
141	-158	-192
141	-155	-194
141	-155	-196
141	-155	-194
141	-156	-195
142	-158	-196
142	-154	-196
142	-155	-196
141	-155	-195
141	-155	-196
141	-151	-195
141	-159	-192
141	-158	-194
140	-158	-192
140	-154	-196
140	-156	-194
140	-158	-195
140	-154	-194
140	-156	-196
140	-155	-195
140	-156	-196
140	-155	-196
139	-154	-196
139	-154	-195
139	-156	-196
139	-157	-195
140	-156	-197
140	-158	-193
140	-155	-195
140	-155	-194
141	-158	-193
140	-154	-196
140	-155	-193
140	-158	-193
139	-156	-192
140	-154	-191
140	-154	-193
140	-157	-191
140	-158	-194
140	-157	-191
141	-157	-194
140	-154	-194
140	-156	-192
140	-156	-192
141	-156	-194
141	-159	-194
141	-155	-196
141	-158	-194
141	-158	-197
141	-157	-192
140	-156	-192
140	-157	-194
140	-156	-193
140	-157	-192
140	-159	-192
140	-159	-192
140	-158	-195
141	-158	-193
141	-156	-190
141	-158	-194
141	-159	-194
141	-156	-195
141	-156	-194
141	-159	-194
141	-159	-194
141	-156	-193
141	-157	-195
141	-158	-195
141	-156	-195
140	-156	-194
140	-157	-192
140	-158	-193
140	-156	-195
140	-159	-195
140	-158	-192
140	-155	-194
140	-159	-195
140	-156	-196
140	-155	-194
140	-158	-193
140	-160	-193
140	-156	-194
140	-156	-195
140	-157	-195
141	-156	-192
140	-156	-196
140	-158	-193
140	-157	-194
140	-156	-196
140	-158	-195
141	-158	-195
141	-156	-195
140	-160	-195
140	-157	-193
140	-159	-192
140	-157	-194
140	-158	-193
140	-157	-191
140	-158	-189
140	-158	-193
141	-154	-194
140	-157	-194
140	-155	-192
140	-158	-193
140	-157	-195
140	-157	-196
140	-159	-193
140	-158	-194
140	-158	-192
140	-157	-193
140	-157	-195
140	-156	-194
140	-156	-194
140	-159	-193
140	-159	-194
140	-157	-193
140	-157	-194
140	-158	-192
140	-159	-193
140	-158	-195
140	-158	-194
140	-156	-191
141	-158	-192
141	-157	-194
141	-157	-193
141	-159	-192
141	-156	-194
141	-159	-194
141	-156	-195
142	-156	-191
142	-157	-195
142	-156	-194
142	-158	-194
142	-155	-194
141	-157	-194
141	-155	-191
141	-156	-191
141	-158	-193
141	-156	-195
141	-154	-197
141	-157	-194
141	-158	-194
141	-156	-195
142	-156	-196
142	-158	-195
142	-156	-192
142	-158	-192
143	-156	-193
143	-156	-193
142	-156	-190
142	-155	-194
142	-157	-195
142	-159	-195
142	-157	-194
142	-157	-192
142	-158	-195
142	-156	-196
142	-157	-197
142	-156	-195
141	-156	-194
141	-160	-194
142	-156	-194
142	-156	-194
141	-158	-195
141	-157	-195
141	-156	-195
141	-156	-194
141	-158	-196
141	-158	-194
140	-156	-192
141	-155	-192
141	-162	-192
141	-156	-193
141	-158	-194
141	-158	-193
141	-156	-195
141	-158	-192
141	-156	-192
141	-160	-195
141	-158	-192
141	-157	-194
141	-157	-195
141	-158	-194
142	-156	-193
142	-158	-194
141	-156	-190
141	-156	-194
141	-156	-192
141	-158	-192
142	-157	-196
142	-158	-195
142	-156	-195
142	-158	-194
142	-158	-196
142	-158	-192
142	-156	-196
142	-157	-196
142	-158	-196
142	-156	-196
141	-160	-196
142	-158	-195
141	-159	-194
141	-158	-194
141	-160	-196
141	-159	-195
141	-158	-194
141	-157	-196
141	-157	-195
141	-159	-194
141	-157	-196
142	-158	-194
142	-158	-196
142	-158	-194
142	-158	-196
142	-160	-194
142	-158	-195
142	-156	-194
142	-157	-194
142	-158	-194
142	-158	-190
141	-160	-192
142	-159	-192
142	-159	-192
142	-161	-194
142	-158	-193
142	-160	-191
142	-157	-191
142	-158	-193
141	-158	-193
141	-156	-192
141	-159	-194
141	-159	-192
141	-160	-192
141	-159	-192
141	-160	-192
141	-161	-194
141	-159	-194
141	-158	-194
141	-157	-192
141	-158	-191
141	-155	-195
141	-158	-192
141	-158	-192
141	-160	-191
141	-159	-195
141	-160	-194
141	-159	-191
141	-159	-193
141	-158	-194
141	-158	-191
140	-158	-193
140	-158	-194
141	-158	-194
141	-156	-193
141	-158	-194
141	-158	-193
141	-159	-194
141	-157	-191
141	-157	-191
141	-158	-192
141	-156	-193
141	-156	-192
142	-157	-194
142	-157	-193
142	-158	-192
142	-156	-194
142	-158	-191
142	-156	-191
142	-158	-194
142	-158	-194
142	-158	-194
142	-153	-194
142	-155	-192
141	-156	-195
141	-159	-192
140	-157	-191
140	-156	-192
140	-156	-189
140	-159	-192
140	-156	-193
140	-157	-192
140	-157	-195
140	-156	-193
140	-158	-194
140	-156	-192
140	-155	-192
140	-157	-194
140	-154	-192
141	-157	-195
141	-156	-194
141	-156	-194
141	-156	-194
141	-155	-196
140	-157	-195
140	-157	-196
140	-157	-193
140	-155	-197
140	-156	-195
140	-156	-194
140	-156	-197
140	-156	-195
140	-157	-197
140	-154	-194
139	-156	-199
139	-156	-195
139	-154	-194
140	-157	-196
139	-156	-196
140	-156	-195
140	-155	-196
140	-156	-196
140	-155	-196
140	-157	-194
140	-157	-196
140	-159	-195
140	-155	-195
140	-160	-194
140	-156	-195
140	-156	-192
140	-154	-194
140	-159	-191
140	-155	-194
140	-157	-194
140	-155	-192
140	-157	-194
140	-158	-194
141	-156	-194
141	-156	-191
141	-156	-192
141	-155	-192
141	-154	-191
140	-156	-194
141	-158	-192
141	-159	-194
141	-156	-194
141	-156	-190
141	-155	-192
141	-157	-192
141	-156	-190
141	-153	-192
141	-154	-191
141	-156	-194
141	-155	-191
141	-156	-194
141	-154	-195
141	-155	-191
141	-156	-191
141	-156	-193
141	-156	-191
141	-156	-192
141	-156	-194
141	-156	-191
141	-158	-191
140	-156	-192
140	-156	-192
141	-157	-193
141	-154	-193
141	-158	-191
141	-159	-193
141	-156	-192
142	-156	-195
142	-157	-191
142	-157	-191
142	-155	-194
142	-156	-194
142	-157	-190
142	-154	-192
142	-156	-194
142	-157	-192
141	-156	-192
142	-158	-193
141	-157	-194
141	-157	-192
141	-156	-192
141	-159	-192
141	-156	-191
141	-158	-192
141	-155	-190
142	-157	-190
142	-155	-193
142	-160	-193
141	-158	-194
141	-157	-193
142	-158	-190
142	-156	-192
143	-154	-192
143	-158	-192
143	-155	-191
143	-159	-192
142	-157	-192
143	-158	-192
143	-155	-194
143	-156	-192
143	-156	-190
142	-157	-194
142	-155	-192
142	-156	-195
142	-158	-195
142	-158	-192
142	-156	-195
142	-156	-195
142	-156	-195
142	-155	-195
142	-158	-198
142	-155	-195
142	-157	-195
142	-155	-194
142	-154	-196
141	-157	-196
141	-154	-195
142	-156	-194
141	-156	-195
141	-156	-196
141	-154	-192
141	-154	-194
141	-156	-192
141	-160	-195
141	-154	-194
141	-152	-195
142	-157	-195
142	-156	-192
142	-155	-194
143	-157	-193
143	-159	-194
143	-155	-194
143	-154	-191
142	-158	-194
142	-155	-196
142	-157	-192
142	-157	-195
142	-155	-193
142	-155	-193
141	-155	-193
142	-157	-194
142	-157	-193
141	-156	-192
141	-156	-192
141	-156	-194
141	-157	-194
141	-156	-192
141	-152	-193
141	-154	-192
140	-152	-190
140	-156	-192
140	-156	-192
141	-158	-193
141	-152	-193
141	-157	-194
141	-156	-195
142	-156	-192
142	-156	-192
142	-157	-190
142	-154	-193
142	-157	-192
142	-156	-196
142	-156	-192
142	-156	-195
142	-155	-192
141	-154	-195
141	-152	-194
141	-155	-194
141	-155	-195
141	-158	-195
141	-155	-195
141	-156	-195
141	-156	-192
140	-152	-195
141	-155	-195
141	-156	-196
141	-156	-194
142	-154	-191
141	-152	-192
141	-155	-195
141	-154	-195
141	-154	-195
141	-157	-193
141	-152	-192
141	-152	-194
140	-154	-194
140	-156	-191
140	-156	-196
140	-154	-194
140	-156	-195
140	-157	-194
140	-155	-194
141	-154	-194
141	-154	-195
141	-156	-194
141	-154	-195
141	-154	-192
141	-155	-196
141	-155	-195
141	-156	-192
141	-156	-194
142	-154	-194
142	-152	-196
142	-154	-196
141	-154	-196
141	-156	-194
142	-154	-196
142	-156	-194
141	-157	-194
141	-155	-191
142	-155	-194
142	-155	-196
141	-156	-194
141	-152	-194
141	-155	-192
142	-155	-192
142	-154	-192
142	-154	-196
142	-154	-193
142	-158	-193
142	-155	-193
142	-154	-194
142	-155	-194
142	-153	-190
141	-155	-191
141	-156	-190
141	-157	-191
141	-156	-192
141	-156	-192
141	-154	-192
142	-154	-192
142	-155	-194
142	-152	-191
142	-155	-192
142	-157	-191
142	-154	-192
142	-154	-190
142	-156	-192
142	-155	-193
142	-154	-194
143	-157	-192
143	-154	-193
143	-156	-196
143	-154	-194
143	-155	-193
142	-159	-191
143	-155	-195
143	-156	-195
142	-156	-195
142	-153	-195
142	-155	-196
142	-154	-197
142	-157	-195
142	-157	-195
142	-155	-196
142	-152	-195
142	-156	-195
141	-155	-194
141	-156	-195
141	-155	-198
141	-156	-195
141	-157	-194
142	-157	-194
141	-154	-195
141	-154	-192
141	-157	-195
141	-158	-195
142	-154	-192
142	-152	-194
142	-157	-195
142	-156	-194
142	-152	-197
142	-155	-194
142	-154	-196
142	-157	-196
143	-155	-194
143	-156	-194
143	-156	-195
143	-158	-195
143	-155	-193
143	-156	-191
142	-157	-192
142	-157	-195
141	-155	-194
141	-156	-193
141	-157	-192
141	-154	-195
141	-155	-193
141	-160	-192
141	-153	-189
142	-154	-193
142	-156	-193
141	-155	-193
141	-156	-192
141	-155	-194
140	-157	-195
140	-155	-191
140	-155	-192
140	-156	-190
140	-154	-195
140	-159	-192
140	-158	-188
140	-155	-190
140	-158	-195
141	-154	-192
141	-153	-192
141	-158	-192
141	-154	-194
141	-154	-195
141	-157	-194
141	-156	-191
141	-156	-194
142	-156	-192
142	-160	-194
142	-156	-195
141	-154	-196
141	-157	-197
141	-152	-195
141	-154	-193
141	-158	-193
141	-159	-191
141	-155	-192
141	-154	-194
141	-157	-192
141	-154	-191
142	-155	-192
141	-154	-192
141	-154	-192
141	-155	-194
141	-158	-192
141	-155	-195
142	-155	-195
142	-156	-192
141	-158	-193
141	-157	-196
141	-152	-195
141	-156	-196
141	-154	-195
141	-154	-193
141	-155	-195
141	-158	-196
141	-159	-196
141	-152	-195
141	-155	-195
140	-155	-191
140	-156	-195
141	-156	-196
141	-156	-194
141	-155	-194
141	-154	-195
141	-154	-194
141	-155	-194
141	-154	-195
141	-152	-194
141	-158	-192
141	-154	-192
141	-156	-194
141	-155	-195
141	-154	-193
141	-157	-195
141	-154	-195
141	-154	-195
141	-154	-195
141	-154	-196
142	-155	-195
142	-155	-192
141	-157	-195
141	-152	-195
141	-158	-198
141	-155	-196
141	-153	-195
141	-158	-196
141	-156	-195
141	-155	-196
141	-159	-196
141	-156	-196
141	-154	-197
141	-155	-196
141	-158	-194
141	-157	-197
141	-157	-195
142	-157	-196
142	-158	-196
143	-157	-198
142	-159	-198
142	-156	-197
142	-158	-196
142	-156	-197
142	-157	-195
142	-156	-196
142	-155	-195
141	-158	-194
142	-156	-198
142	-155	-197
142	-155	-197
142	-155	-196
143	-158	-196
142	-157	-196
142	-158	-197
142	-156	-197
143	-155	-197
142	-156	-194
142	-157	-195
142	-156	-196
142	-156	-196
141	-156	-195
141	-159	-194
141	-156	-196
142	-158	-194
142	-156	-192
142	-158	-196
142	-156	-196
141	-156	-197
141	-158	-195
141	-158	-196
141	-157	-195
141	-160	-194
141	-156	-196
141	-155	-195
141	-160	-196
141	-156	-196
141	-156	-194
141	-155	-195
141	-156	-191
141	-154	-195
141	-157	-194
141	-154	-195
141	-156	-195
141	-157	-195
141	-156	-194
141	-154	-194
141	-156	-194
141	-156	-195
141	-156	-194
141	-155	-195
141	-157	-196
141	-156	-196
141	-156	-192
141	-155	-192
141	-155	-194
141	-159	-196
141	-155	-196
141	-157	-196
141	-158	-194
141	-157	-196
141	-157	-194
142	-158	-195
142	-156	-196
142	-158	-195
142	-160	-192
142	-155	-195
141	-155	-196
142	-156	-196
142	-156	-194
142	-158	-194
142	-157	-194
142	-159	-194
141	-154	-196
142	-156	-195
142	-156	-195
142	-156	-195
142	-155	-195
142	-154	-194
142	-156	-192
142	-157	-195
141	-157	-193
141	-155	-194
142	-157	-192
142	-156	-194
141	-155	-197
142	-155	-195
142	-155	-194
141	-158	-195
141	-155	-195
141	-156	-196
141	-154	-194
141	-155	-195
142	-154	-195
142	-154	-194
142	-154	-192
142	-157	-196
143	-158	-194
143	-156	-196
143	-156	-195
143	-156	-196
143	-158	-196
143	-157	-196
143	-157	-192
143	-156	-194
142	-158	-194
142	-154	-194
142	-154	-195
142	-156	-194
142	-156	-195
142	-154	-194
142	-156	-194
142	-155	-194
142	-157	-195
143	-158	-196
143	-156	-195
144	-155	-195
144	-159	-191
143	-155	-194
143	-155	-195
143	-157	-197
143	-155	-196
144	-154	-194
144	-157	-197
144	-155	-195
144	-155	-195
144	-152	-193
144	-158	-194
143	-156	-195
143	-156	-193
143	-157	-196
142	-157	-197
142	-158	-192
142	-156	-196
142	-156	-195
142	-154	-197
142	-156	-195
141	-155	-194
141	-156	-194
141	-156	-197
142	-157	-194
142	-157	-198
142	-158	-194
142	-156	-195
142	-156	-197
142	-156	-197
142	-155	-194
141	-155	-194
141	-154	-195
142	-157	-194
142	-155	-192
141	-154	-196
141	-158	-196
142	-159	-195
142	-156	-194
142	-154	-193
142	-157	-192
142	-155	-195
141	-158	-194
141	-155	-197
141	-156	-198
142	-156	-195
142	-159	-195
141	-156	-196
142	-158	-198
142	-158	-196
142	-156	-196
141	-156	-195
142	-158	-195
142	-156	-197
141	-156	-196
141	-156	-195
141	-156	-197
142	-157	-198
141	-156	-196
142	-158	-197
142	-156	-197
142	-156	-197
142	-156	-198
142	-156	-196
142	-156	-198
142	-155	-196
142	-156	-198
142	-158	-200
143	-154	-198
143	-155	-197
143	-156	-197
143	-156	-199
143	-156	-196
143	-157	-197
143	-157	-197
143	-157	-197
143	-158	-197
143	-155	-199
143	-155	-196
142	-157	-199
142	-155	-196
142	-154	-199
142	-160	-198
142	-156	-196
142	-161	-198
141	-155	-200
142	-160	-195
142	-158	-195
142	-158	-197
142	-156	-198
142	-155	-195
142	-157	-194
142	-158	-196
142	-156	-197
142	-158	-197
142	-156	-198
142	-157	-195
141	-158	-197
142	-158	-197
142	-159	-196
142	-159	-198
143	-156	-199
143	-160	-198
143	-156	-197
143	-157	-196
142	-157	-196
142	-157	-197
142	-156	-198
142	-158	-198
142	-155	-196
142	-156	-196
143	-157	-198
143	-156	-197
143	-155	-197
143	-157	-199
143	-156	-195
143	-156	-197
143	-154	-196
143	-156	-197
143	-152	-197
143	-156	-198
143	-152	-197
143	-155	-198
144	-158	-198
144	-157	-196
143	-157	-195
143	-156	-195
143	-156	-196
143	-156	-196
143	-158	-195
143	-156	-194
143	-156	-195
143	-155	-196
143	-160	-196
143	-154	-195
143	-154	-192
143	-155	-194
143	-155	-194
143	-158	-196
143	-154	-193
143	-156	-192
143	-158	-195
143	-155	-193
143	-155	-195
144	-157	-191
144	-156	-196
144	-158	-194
144	-156	-194
144	-156	-194
144	-156	-195
144	-155	-192
143	-155	-196
143	-155	-196
143	-158	-194
143	-158	-195
143	-152	-195
143	-156	-196
143	-158	-194
143	-157	-192
144	-158	-192
143	-158	-196
143	-157	-193
143	-156	-196
143	-156	-193
143	-156	-194
143	-158	-194
143	-157	-194
144	-156	-193
144	-156	-194
143	-158	-194
144	-158	-195
144	-156	-192
144	-158	-196
144	-156	-194
144	-158	-192
144	-158	-192
144	-157	-194
143	-155	-192
143	-156	-192
143	-158	-191
144	-156	-192
144	-159	-192
144	-156	-195
144	-156	-194
145	-156	-194
145	-154	-194
145	-156	-195
144	-154	-194
144	-158	-192
144	-156	-191
145	-155	-190
144	-156	-192
144	-154	-191
144	-159	-191
144	-157	-192
143	-155	-192
143	-158	-193
143	-158	-192
142	-157	-192
142	-157	-193
143	-158	-195
143	-159	-195
143	-154	-196
142	-156	-193
142	-157	-194
143	-159	-194
143	-155	-195
143	-159	-192
143	-154	-192
143	-156	-195
143	-157	-190
143	-155	-191
143	-158	-194
143	-156	-193
143	-154	-190
142	-157	-194
142	-157	-188
142	-153	-192
142	-156	-192
143	-154	-193
142	-157	-192
143	-154	-191
143	-156	-192
143	-156	-192
143	-153	-190
143	-154	-190
143	-158	-190
143	-157	-190
143	-160	-192
143	-157	-189
143	-155	-192
143	-159	-191
143	-158	-191
143	-158	-194
143	-155	-191
143	-158	-192
143	-156	-195
143	-156	-192
143	-157	-194
143	-160	-192
144	-158	-192
144	-157	-191
144	-160	-192
144	-156	-191
143	-157	-189
143	-156	-192
143	-156	-189
143	-158	-192
143	-158	-195
143	-157	-193
143	-157	-194
143	-157	-193
143	-156	-195
143	-160	-194
143	-156	-193
143	-156	-196
143	-157	-194
143	-158	-196
143	-158	-192
143	-159	-195
143	-157	-194
143	-159	-195
143	-158	-195
143	-158	-197
143	-159	-195
143	-160	-195
143	-158	-196
143	-158	-196
143	-157	-194
143	-158	-196
143	-159	-194
143	-159	-195
143	-156	-195
143	-156	-195
143	-160	-196
143	-160	-196
143	-157	-194
143	-156	-197
143	-158	-196
143	-155	-197
143	-156	-196
143	-158	-197
144	-158	-195
144	-158	-196
144	-159	-197
144	-159	-196
144	-159	-194
144	-159	-196
143	-159	-197
142	-155	-195
142	-159	-195
142	-159	-197
142	-160	-196
142	-158	-192
142	-158	-195
142	-158	-193
142	-158	-197
142	-160	-195
142	-160	-196
141	-160	-195
141	-156	-196
141	-158	-195
141	-158	-198
141	-159	-197
141	-159	-196
141	-158	-197
141	-158	-196
140	-162	-198
140	-157	-195
141	-156	-194
141	-157	-195
141	-155	-195
141	-157	-195
141	-158	-194
142	-158	-194
142	-155	-194
142	-157	-193
142	-160	-194
142	-158	-196
142	-158	-195
142	-159	-194
142	-160	-196
142	-157	-198
142	-156	-196
143	-156	-195
143	-158	-195
143	-157	-193
143	-158	-194
143	-158	-196
143	-156	-196
143	-157	-195
143	-157	-195
143	-157	-195
142	-158	-192
143	-156	-196
143	-159	-197
144	-156	-198
143	-158	-198
143	-156	-196
143	-158	-196
143	-158	-195
143	-155	-194
143	-158	-194
142	-154	-197
142	-156	-194
142	-156	-194
142	-156	-192
142	-158	-195
142	-158	-192
142	-156	-194
142	-155	-195
142	-157	-193
142	-157	-195
142	-154	-192
142	-156	-194
142	-158	-194
142	-157	-193
142	-157	-193
142	-152	-193
142	-156	-192
142	-156	-193
142	-158	-194
143	-154	-194
143	-158	-194
143	-156	-194
142	-154	-194
142	-158	-196
141	-158	-194
141	-155	-193
141	-154	-194
141	-158	-196
142	-155	-197
142	-156	-195
142	-155	-196
142	-157	-195
142	-156	-195
143	-157	-195
142	-154	-195
142	-158	-193
142	-156	-197
142	-158	-195
142	-155	-195
142	-157	-193
142	-153	-192
141	-155	-195
141	-155	-194
141	-156	-196
141	-156	-196
141	-155	-198
142	-155	-194
142	-157	-196
142	-157	-194
142	-157	-195
142	-155	-195
142	-154	-194
142	-156	-195
141	-154	-194
141	-155	-195
140	-157	-195
141	-158	-196
141	-156	-195
141	-155	-195
141	-157	-195
141	-156	-195
141	-159	-194
142	-157	-195
142	-156	-193
141	-157	-195
141	-156	-193
141	-158	-194
142	-158	-192
142	-157	-192
142	-155	-194
142	-158	-192
142	-155	-192
142	-158	-198
142	-154	-191
142	-158	-194
141	-156	-195
141	-156	-193
141	-158	-192
141	-154	-196
141	-156	-192
141	-155	-195
142	-156	-195
142	-156	-193
142	-155	-194
142	-155	-192
142	-152	-195
142	-155	-196
142	-155	-194
142	-155	-194
142	-156	-195
143	-157	-195
143	-154	-196
143	-156	-195
143	-155	-196
143	-155	-197
143	-157	-196
143	-156	-197
